Year,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueTypeID,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,TopicID,QuestionID,ResponseID,LocationID,StratificationCategoryID1,StratificationID1
2010,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,AIAN
2011,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,31,31, , ,,,Race/Ethnicity,Hispanic, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,HIS
2011,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,2769,2769, , ,,,Overall,Overall, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,OVERALL,OVR
2011,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,1378,1378, , ,,,Gender,Male, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,GENDER,GENM
2011,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,1391,1391, , ,,,Gender,Female, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,GENDER,GENF
2011,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,API
2011,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,62,62, , ,,,Race/Ethnicity,"Black, non-Hispanic", , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,BLK
2011,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,2682,2682, , ,,,Race/Ethnicity,"White, non-Hispanic", , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,WHT
2011,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,AIAN
2011,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,19.6,19.6, , ,13.3,27.8,Race/Ethnicity,Hispanic, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,HIS
2011,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,95.3,95.3, , ,91.8,98.9,Overall,Overall, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,OVERALL,OVR
2011,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,96.1,96.1, , ,91,101.2,Gender,Male, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,GENDER,GENM
2011,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,94.6,94.6, , ,89.6,99.6,Gender,Female, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,GENDER,GENF
2011,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,API
2011,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,58.9,58.9, , ,45.1,75.5,Race/Ethnicity,"Black, non-Hispanic", , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,BLK
2011,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,98.3,98.3, , ,94.6,102,Race/Ethnicity,"White, non-Hispanic", , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,WHT
2011,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,AIAN
2011,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,67,67, , ,43.8,98.2,Race/Ethnicity,Hispanic, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,HIS
2011,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,72.3,72.3, , ,69.6,75.1,Overall,Overall, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,OVERALL,OVR
2011,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,87.4,87.4, , ,82.7,92,Gender,Male, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,GENDER,GENM
2011,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,61.3,61.3, , ,58,64.7,Gender,Female, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,GENDER,GENF
2011,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,API
2011,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,124.6,124.6, , ,93.6,162.6,Race/Ethnicity,"Black, non-Hispanic", , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,BLK
2011,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,71.3,71.3, , ,68.5,74,Race/Ethnicity,"White, non-Hispanic", , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,WHT
2011,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,AIAN
2012,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,32,32, , ,,,Race/Ethnicity,Hispanic, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,HIS
2012,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,2842,2842, , ,,,Overall,Overall, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,OVERALL,OVR
2012,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,API
2012,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,51,51, , ,,,Race/Ethnicity,"Black, non-Hispanic", , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,BLK
2012,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,2767,2767, , ,,,Race/Ethnicity,"White, non-Hispanic", , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,WHT
2012,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,AIAN
2012,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,19.6,19.6, , ,13.4,27.7,Race/Ethnicity,Hispanic, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,HIS
2012,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,97.6,97.6, , ,94,101.2,Overall,Overall, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,OVERALL,OVR
2012,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,101.1,101.1, , ,95.9,106.3,Gender,Male, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,GENDER,GENM
2012,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,94.2,94.2, , ,89.2,99.1,Gender,Female, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,GENDER,GENF
2012,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,API
2012,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,46.9,46.9, , ,34.9,61.6,Race/Ethnicity,"Black, non-Hispanic", , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,BLK
2012,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,101.4,101.4, , ,97.6,105.2,Race/Ethnicity,"White, non-Hispanic", , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,WHT
2012,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,AIAN
2012,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,65.9,65.9, , ,43.4,95.9,Race/Ethnicity,Hispanic, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,HIS
2012,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,72.9,72.9, , ,70.2,75.7,Overall,Overall, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,OVERALL,OVR
2012,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,90.9,90.9, , ,86.2,95.6,Gender,Male, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,GENDER,GENM
2012,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,59.8,59.8, , ,56.5,63.1,Gender,Female, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,GENDER,GENF
2012,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,API
2012,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,108.1,108.1, , ,79.2,144.2,Race/Ethnicity,"Black, non-Hispanic", , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,BLK
2012,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,72.4,72.4, , ,69.7,75.2,Race/Ethnicity,"White, non-Hispanic", , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,WHT
2012,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,AIAN
2013,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,37,37, , ,,,Race/Ethnicity,Hispanic, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,HIS
2013,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,2811,2811, , ,,,Overall,Overall, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,OVERALL,OVR
2013,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,1458,1458, , ,,,Gender,Male, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,GENDER,GENM
2013,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,1353,1353, , ,,,Gender,Female, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,GENDER,GENF
2013,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,API
2013,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,72,72, , ,,,Race/Ethnicity,"Black, non-Hispanic", , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,BLK
2013,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,2723,2723, , ,,,Race/Ethnicity,"White, non-Hispanic", , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,WHT
2013,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,AIAN
2013,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,21.9,21.9, , ,15.4,30.2,Race/Ethnicity,Hispanic, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,HIS
2013,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,96.2,96.2, , ,92.7,99.8,Overall,Overall, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,OVERALL,OVR
2013,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,100.9,100.9, , ,95.8,106.1,Gender,Male, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,GENDER,GENM
2013,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,91.6,91.6, , ,86.7,96.5,Gender,Female, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,GENDER,GENF
2013,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,API
2013,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,63.4,63.4, , ,49.6,79.9,Race/Ethnicity,"Black, non-Hispanic", , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,BLK
2013,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,99.7,99.7, , ,96,103.5,Race/Ethnicity,"White, non-Hispanic", , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,WHT
2013,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,AIAN
2013,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,71.8,71.8, , ,48.8,101.9,Race/Ethnicity,Hispanic, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,HIS
2013,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,71.8,71.8, , ,69.1,74.5,Overall,Overall, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,OVERALL,OVR
2013,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,88.9,88.9, , ,84.3,93.5,Gender,Male, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,GENDER,GENM
2013,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,59.2,59.2, , ,55.9,62.5,Gender,Female, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,GENDER,GENF
2013,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,API
2013,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,142.1,142.1, , ,109.2,181.8,Race/Ethnicity,"Black, non-Hispanic", , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,BLK
2013,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,71,71, , ,68.2,73.7,Race/Ethnicity,"White, non-Hispanic", , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,WHT
2013,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,AIAN
2014,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,33,33, , ,,,Race/Ethnicity,Hispanic, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,HIS
2014,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,2986,2986, , ,,,Overall,Overall, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,OVERALL,OVR
2014,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,1598,1598, , ,,,Gender,Male, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,GENDER,GENM
2014,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,1388,1388, , ,,,Gender,Female, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,GENDER,GENF
2014,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,20,20, , ,,,Race/Ethnicity,Asian or Pacific Islander, , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,API
2014,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,74,74, , ,,,Race/Ethnicity,"Black, non-Hispanic", , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,BLK
2014,IA,Iowa,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,2884,2884, , ,,,Race/Ethnicity,"White, non-Hispanic", , , , ,"(42.46940091300047, -93.81649055599968)",DIA,DIA1_1, ,19,RACE,WHT
